transaction_id,invoice_id,buyer_id,seller_id,crop,crop_category,quantity_kg,price_per_kg,invoice_amount,procurement_date,delivery_date,payment_due_date,actual_payment_date,payment_status,amount_paid,outstanding_amount,days_past_due,order_status,quantity_ordered,quantity_delivered,quality_accepted,quality_dispute,transaction_dispute,cancelled,partial_payment,digital_passport_verified,dispatch_verified,receiving_verified,invoice_verified,payment_verified,buyer_location,seller_location,transport_distance_km,expected_shelf_life_days,crop_perishability_score,market_price_at_procurement,expected_sale_price,actual_sale_price,downstream_sale_date,created_at,updated_at,next_cycle_30dpd
TXN_0004337,INV_0004337,BUYER_0000,SELLER_00668,Tomato,vegetable,481.06,19.83,9541.0,2023-12-17,2023-12-19,2023-12-24,2024-01-08,PAID,9541.0,0,15,COMPLETED,481.06,467.34,True,False,False,False,False,True,True,True,True,True,REGION_0,REGION_7,54.5,8,0.9,21.39,21.82,25.05,2023-12-22,2023-12-17,2024-01-08,0
TXN_0003862,INV_0003862,BUYER_0120,SELLER_00951,Onion,vegetable,837.8,32.05,26850.94,2023-12-17,2023-12-17,2023-12-24,2024-02-05,PAID,26850.94,0,43,COMPLETED,837.8,762.05,True,False,False,False,False,False,True,False,True,True,REGION_0,REGION_7,53.4,45,0.45,31.26,35.25,38.8,2023-12-22,2023-12-17,2024-02-05,1
TXN_0005936,INV_0005936,BUYER_0381,SELLER_01308,Tomato,vegetable,355.9,35.15,12510.4,2023-12-17,2023-12-19,2023-12-24,2023-12-29,PAID,12510.4,0,5,COMPLETED,355.9,328.97,True,False,False,False,False,True,True,True,False,True,REGION_9,REGION_9,65.2,8,0.9,34.08,38.67,39.86,2023-12-22,2023-12-17,2023-12-29,0
TXN_0001725,INV_0001725,BUYER_0385,SELLER_01354,Potato,vegetable,498.26,81.56,40636.56,2023-12-18,2023-12-20,2023-12-25,2024-01-10,PAID,40636.56,0,16,COMPLETED,498.26,487.77,True,False,False,False,False,False,True,True,False,False,REGION_1,REGION_11,99.4,50,0.4,77.23,89.71,90.83,2023-12-23,2023-12-18,2024-01-10,0
TXN_0001540,INV_0001540,BUYER_0374,SELLER_00783,Tomato,vegetable,269.79,19.48,5255.65,2023-12-18,2023-12-19,2023-12-25,2024-01-03,PAID,5255.65,0,9,COMPLETED,269.79,247.53,True,False,False,False,False,True,True,True,True,True,REGION_2,REGION_1,175.8,8,0.9,19.95,21.43,22.5,2023-12-22,2023-12-18,2024-01-03,0
TXN_0005817,INV_0005817,BUYER_0315,SELLER_00073,Rice,grain,2416.66,37.71,91130.7,2023-12-18,2023-12-19,2023-12-25,2024-02-09,PAID,91130.7,0,46,COMPLETED,2416.66,2212.09,True,False,False,False,False,True,True,True,False,True,REGION_3,REGION_0,206.3,150,0.2,34.47,41.48,42.59,2023-12-20,2023-12-18,2024-02-09,1
TXN_0001432,INV_0001432,BUYER_0328,SELLER_00760,Onion,vegetable,485.97,13.89,6749.31,2023-12-18,2023-12-18,2023-12-25,2024-02-09,PAID,6749.31,0,46,COMPLETED,485.97,455.43,True,False,False,False,False,True,True,True,True,False,REGION_4,REGION_7,40.5,45,0.45,14.78,15.28,14.96,2023-12-25,2023-12-18,2024-02-09,1
TXN_0005058,INV_0005058,BUYER_0186,SELLER_00195,Tomato,vegetable,231.71,45.01,10430.12,2023-12-18,2023-12-18,2023-12-25,2023-12-29,PAID,10430.12,0,4,COMPLETED,231.71,220.87,True,False,False,False,False,False,False,True,True,True,REGION_6,REGION_1,25.3,8,0.9,42.03,49.51,50.81,2023-12-23,2023-12-18,2023-12-29,0
TXN_0003846,INV_0003846,BUYER_0166,SELLER_01034,Rice,grain,332.73,17.4,5789.73,2023-12-18,2023-12-18,2023-12-25,2024-02-17,PAID,5789.73,0,54,COMPLETED,332.73,318.94,False,True,False,False,False,True,False,True,False,False,REGION_10,REGION_0,133.1,150,0.2,16.55,19.14,17.86,2023-12-21,2023-12-18,2024-02-17,1
TXN_0001955,INV_0001955,BUYER_0361,SELLER_01423,Banana,fruit,171.59,78.07,13395.21,2023-12-18,2023-12-19,2023-12-25,2023-12-26,PAID,13395.21,0,1,COMPLETED,171.59,166.56,True,False,False,False,False,True,True,True,True,True,REGION_1,REGION_2,45.0,10,0.75,80.59,85.87,84.43,2023-12-23,2023-12-18,2023-12-26,0
TXN_0000445,INV_0000445,BUYER_0231,SELLER_00072,Wheat,grain,653.13,56.69,37026.17,2023-12-18,2023-12-19,2023-12-25,2024-01-01,PAID,37026.17,0,7,COMPLETED,653.13,638.33,True,False,False,False,False,True,True,True,False,False,REGION_3,REGION_4,97.9,180,0.15,57.42,62.36,72.04,2023-12-20,2023-12-18,2024-01-01,0
TXN_0001861,INV_0001861,BUYER_0242,SELLER_01165,Potato,vegetable,529.96,39.98,21189.16,2023-12-19,2023-12-19,2023-12-26,2024-01-01,PAID,21189.16,0,6,COMPLETED,529.96,528.97,True,False,False,False,False,True,True,True,True,True,REGION_2,REGION_8,37.7,50,0.4,45.09,43.98,43.13,2023-12-24,2023-12-19,2024-01-01,0
TXN_0001692,INV_0001692,BUYER_0239,SELLER_00630,Mango,fruit,125.93,43.91,5529.29,2023-12-19,2023-12-21,2023-12-26,2024-01-02,PAID,5529.29,0,7,COMPLETED,125.93,118.01,True,False,False,False,False,True,True,False,True,True,REGION_11,REGION_6,99.3,12,0.8,42.74,48.3,52.03,2023-12-21,2023-12-19,2024-01-02,0
TXN_0005633,INV_0005633,BUYER_0296,SELLER_01049,Mango,fruit,796.79,48.23,38429.4,2023-12-19,2023-12-21,2023-12-26,2024-01-07,PAID,38429.4,0,12,COMPLETED,796.79,768.89,True,False,False,False,False,True,False,True,True,True,REGION_8,REGION_10,65.2,12,0.8,52.7,53.05,57.76,2023-12-22,2023-12-19,2024-01-07,0
TXN_0000781,INV_0000781,BUYER_0192,SELLER_00410,Banana,fruit,190.19,76.86,14618.99,2023-12-19,2023-12-20,2023-12-26,2024-01-04,PAID,14618.99,0,9,COMPLETED,190.19,189.96,True,False,False,False,False,True,True,True,True,True,REGION_0,REGION_10,30.8,10,0.75,78.04,84.55,79.5,2023-12-25,2023-12-19,2024-01-04,0
TXN_0004831,INV_0004831,BUYER_0047,SELLER_00099,Banana,fruit,478.33,12.08,5778.65,2023-12-20,2023-12-20,2023-12-27,2023-12-30,PAID,5778.65,0,3,COMPLETED,478.33,438.79,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_5,17.9,10,0.75,13.11,13.29,12.5,2023-12-26,2023-12-20,2023-12-30,0
TXN_0000858,INV_0000858,BUYER_0330,SELLER_00832,Tomato,vegetable,1026.17,76.17,78163.07,2023-12-20,2023-12-21,2023-12-27,2024-01-18,PAID,78163.07,0,22,COMPLETED,1026.17,997.49,True,False,False,False,False,False,True,True,True,False,REGION_6,REGION_10,161.9,8,0.9,82.48,83.79,84.74,2023-12-27,2023-12-20,2024-01-18,0
TXN_0000931,INV_0000931,BUYER_0128,SELLER_00562,Tomato,vegetable,472.56,14.09,6657.07,2023-12-20,2023-12-22,2023-12-27,2023-12-27,PAID,6657.07,0,0,COMPLETED,472.56,426.34,True,False,False,False,False,True,True,True,True,True,REGION_8,REGION_11,60.8,8,0.9,14.23,15.5,17.36,2023-12-22,2023-12-20,2023-12-27,0
TXN_0000418,INV_0000418,BUYER_0297,SELLER_00859,Tomato,vegetable,391.61,32.77,12834.92,2023-12-20,2023-12-21,2023-12-27,2024-01-13,CANCELLED,0.0,0,17,CANCELLED,391.61,0.0,True,False,False,True,False,True,True,True,True,True,REGION_9,REGION_11,188.8,8,0.9,31.03,36.05,38.57,2023-12-23,2023-12-20,2024-01-13,0
TXN_0002899,INV_0002899,BUYER_0026,SELLER_01561,Onion,vegetable,805.31,84.14,67758.06,2023-12-20,2023-12-22,2023-12-27,2023-12-30,PAID,67758.06,0,3,COMPLETED,805.31,744.17,True,False,False,False,False,False,False,True,True,True,REGION_2,REGION_1,216.4,45,0.45,82.11,92.55,91.87,2023-12-23,2023-12-20,2023-12-30,0
TXN_0001903,INV_0001903,BUYER_0133,SELLER_01413,Chilli,spice,1626.95,25.0,40675.77,2023-12-20,2023-12-20,2023-12-27,2024-01-01,PAID,40675.77,0,5,COMPLETED,1626.95,1622.72,True,False,False,False,False,True,True,True,True,True,REGION_1,REGION_10,53.0,90,0.35,25.77,27.5,26.31,2023-12-26,2023-12-20,2024-01-01,0
TXN_0002017,INV_0002017,BUYER_0171,SELLER_00781,Tomato,vegetable,449.33,37.72,16949.34,2023-12-20,2023-12-21,2023-12-27,2024-01-13,PAID,16949.34,0,17,COMPLETED,449.33,414.32,True,False,False,False,False,True,True,True,False,False,REGION_3,REGION_5,41.5,8,0.9,37.64,41.49,44.08,2023-12-24,2023-12-20,2024-01-13,0
TXN_0003095,INV_0003095,BUYER_0094,SELLER_01139,Wheat,grain,1135.99,62.98,71546.95,2023-12-21,2023-12-22,2023-12-28,2024-01-14,PAID,71546.95,0,17,COMPLETED,1135.99,1075.79,True,False,False,False,False,True,True,True,False,True,REGION_10,REGION_0,37.3,180,0.15,67.52,69.28,72.52,2023-12-26,2023-12-21,2024-01-14,0
TXN_0000400,INV_0000400,BUYER_0174,SELLER_00806,Tomato,vegetable,969.71,24.24,23505.88,2023-12-21,2023-12-23,2023-12-28,2024-01-23,PAID,23505.88,0,26,COMPLETED,969.71,906.14,True,False,False,False,False,True,True,True,True,True,REGION_6,REGION_0,173.3,8,0.9,23.07,26.66,26.11,2023-12-26,2023-12-21,2024-01-23,0
TXN_0001433,INV_0001433,BUYER_0073,SELLER_01394,Tomato,vegetable,88.54,24.36,2156.78,2023-12-21,2023-12-21,2023-12-28,2023-12-30,PAID,2156.78,0,2,COMPLETED,88.54,85.09,True,False,False,False,False,True,True,True,True,True,REGION_1,REGION_10,200.5,8,0.9,24.43,26.79,27.48,2023-12-24,2023-12-21,2023-12-30,0
TXN_0002491,INV_0002491,BUYER_0135,SELLER_00562,Mango,fruit,357.76,35.45,12681.48,2023-12-21,2023-12-21,2023-12-28,2023-12-31,PAID,12681.48,0,3,COMPLETED,357.76,345.48,True,False,False,False,False,True,False,True,True,False,REGION_3,REGION_9,16.4,12,0.8,36.04,38.99,38.91,2023-12-28,2023-12-21,2023-12-31,0
TXN_0005968,INV_0005968,BUYER_0107,SELLER_00478,Potato,vegetable,892.71,77.94,69575.46,2023-12-21,2023-12-23,2023-12-28,2024-01-08,PAID,69575.46,0,11,COMPLETED,892.71,846.0,True,False,False,False,False,True,True,False,True,True,REGION_11,REGION_4,26.2,50,0.4,77.37,85.73,98.66,2023-12-25,2023-12-21,2024-01-08,0
TXN_0003933,INV_0003933,BUYER_0328,SELLER_00666,Chilli,spice,80.08,22.92,1835.47,2023-12-22,2023-12-22,2023-12-29,2024-01-08,PAID,1835.47,0,10,COMPLETED,80.08,77.48,True,False,False,False,False,False,True,True,True,True,REGION_4,REGION_6,48.7,90,0.35,23.91,25.21,27.41,2023-12-25,2023-12-22,2024-01-08,0
TXN_0004591,INV_0004591,BUYER_0319,SELLER_00509,Tomato,vegetable,197.9,31.76,6285.41,2023-12-22,2023-12-22,2023-12-29,2024-01-09,PAID,6285.41,0,11,COMPLETED,197.9,197.14,True,False,False,False,False,True,True,True,False,True,REGION_7,REGION_7,199.3,8,0.9,33.27,34.94,35.33,2023-12-29,2023-12-22,2024-01-09,0
TXN_0001658,INV_0001658,BUYER_0244,SELLER_00631,Mango,fruit,274.12,16.44,4506.15,2023-12-22,2023-12-22,2023-12-29,2024-01-08,PAID,4506.15,0,10,COMPLETED,274.12,266.58,True,False,False,False,False,False,True,True,True,True,REGION_4,REGION_0,70.9,12,0.8,16.96,18.08,19.45,2023-12-24,2023-12-22,2024-01-08,0
TXN_0005213,INV_0005213,BUYER_0166,SELLER_01422,Banana,fruit,617.31,54.39,33576.59,2023-12-22,2023-12-22,2023-12-29,2024-01-09,PAID,33576.59,0,11,COMPLETED,617.31,585.26,True,False,False,False,False,False,True,True,True,True,REGION_10,REGION_7,43.0,10,0.75,59.94,59.83,56.81,2023-12-29,2023-12-22,2024-01-09,0
TXN_0001828,INV_0001828,BUYER_0163,SELLER_00051,Rice,grain,374.83,22.54,8448.03,2023-12-22,2023-12-24,2023-12-29,2023-12-29,PAID,8448.03,0,0,COMPLETED,374.83,372.28,True,False,False,False,False,True,True,True,True,True,REGION_7,REGION_1,54.2,150,0.2,23.0,24.79,26.77,2023-12-28,2023-12-22,2023-12-29,0
TXN_0001743,INV_0001743,BUYER_0231,SELLER_01217,Chilli,spice,241.8,81.08,19605.55,2023-12-23,2023-12-23,2023-12-30,2024-01-05,PAID,19605.55,0,6,COMPLETED,241.8,225.59,True,False,False,False,False,False,False,True,True,True,REGION_3,REGION_2,97.9,90,0.35,83.02,89.19,96.81,2023-12-30,2023-12-23,2024-01-05,0
TXN_0001396,INV_0001396,BUYER_0215,SELLER_00716,Potato,vegetable,459.1,48.7,22358.41,2023-12-23,2023-12-24,2023-12-30,2024-01-26,PAID,22358.41,0,27,COMPLETED,459.1,430.32,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_10,142.3,50,0.4,47.52,53.57,58.03,2023-12-26,2023-12-23,2024-01-26,0
TXN_0004676,INV_0004676,BUYER_0119,SELLER_00146,Wheat,grain,144.9,27.57,3995.3,2023-12-23,2023-12-25,2023-12-30,2024-01-15,PAID,3995.3,0,16,COMPLETED,144.9,130.48,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_10,57.0,180,0.15,25.96,30.33,28.24,2023-12-30,2023-12-23,2024-01-15,0
TXN_0002624,INV_0002624,BUYER_0316,SELLER_00513,Tomato,vegetable,869.45,65.93,57321.89,2023-12-23,2023-12-25,2023-12-30,2024-01-09,PAID,57321.89,0,10,COMPLETED,869.45,801.66,True,False,False,False,False,False,True,False,True,True,REGION_4,REGION_6,396.1,8,0.9,64.23,72.52,74.18,2023-12-28,2023-12-23,2024-01-09,0
TXN_0001914,INV_0001914,BUYER_0290,SELLER_00369,Onion,vegetable,112.69,21.91,2469.32,2023-12-23,2023-12-23,2023-12-30,2024-02-25,PAID,2469.32,0,57,COMPLETED,112.69,107.84,True,False,False,False,False,True,True,True,True,False,REGION_2,REGION_1,96.3,45,0.45,21.73,24.1,26.1,2023-12-27,2023-12-23,2024-02-25,1
TXN_0004021,INV_0004021,BUYER_0213,SELLER_00255,Chilli,spice,1137.84,59.44,67628.41,2023-12-23,2023-12-25,2023-12-30,2024-01-12,PAID,67628.41,0,13,COMPLETED,1137.84,1132.42,True,False,False,False,False,True,True,True,True,True,REGION_9,REGION_0,111.1,90,0.35,56.96,65.38,79.58,2023-12-30,2023-12-23,2024-01-12,0
TXN_0004245,INV_0004245,BUYER_0258,SELLER_00729,Wheat,grain,540.62,59.08,31938.98,2023-12-23,2023-12-23,2023-12-30,2024-01-05,PAID,31938.98,0,6,COMPLETED,540.62,529.29,True,False,False,False,False,True,True,True,True,True,REGION_6,REGION_10,173.5,180,0.15,64.85,64.99,65.95,2023-12-27,2023-12-23,2024-01-05,0
TXN_0002877,INV_0002877,BUYER_0041,SELLER_01274,Wheat,grain,169.9,28.57,4854.63,2023-12-24,2023-12-25,2023-12-31,2024-02-18,PAID,4854.63,0,49,COMPLETED,169.9,157.91,True,False,False,False,False,True,False,True,True,True,REGION_5,REGION_4,184.8,180,0.15,26.26,31.43,31.86,2023-12-30,2023-12-24,2024-02-18,1
TXN_0004749,INV_0004749,BUYER_0050,SELLER_01248,Mango,fruit,357.01,35.93,12828.55,2023-12-24,2023-12-26,2023-12-31,2024-01-11,PAID,12828.55,0,11,COMPLETED,357.01,331.34,True,False,False,False,False,True,True,True,True,True,REGION_2,REGION_11,53.0,12,0.8,36.42,39.53,43.23,2023-12-31,2023-12-24,2024-01-11,0
TXN_0001520,INV_0001520,BUYER_0199,SELLER_01226,Onion,vegetable,107.31,83.33,8942.11,2023-12-24,2023-12-24,2023-12-31,2024-01-03,PAID,8942.11,0,3,COMPLETED,107.31,107.12,True,False,False,False,False,True,True,True,True,True,REGION_7,REGION_9,41.5,45,0.45,86.69,91.66,87.23,2023-12-31,2023-12-24,2024-01-03,0
TXN_0003556,INV_0003556,BUYER_0143,SELLER_00560,Chilli,spice,403.85,24.76,9999.99,2023-12-24,2023-12-25,2023-12-31,2024-01-11,PAID,9999.99,0,11,COMPLETED,403.85,400.8,True,False,False,False,False,True,True,False,True,False,REGION_11,REGION_1,8.1,90,0.35,22.85,27.24,29.26,2023-12-29,2023-12-24,2024-01-11,0
TXN_0001402,INV_0001402,BUYER_0109,SELLER_01094,Banana,fruit,351.78,23.33,8206.49,2023-12-24,2023-12-24,2023-12-31,2024-01-08,PAID,8206.49,0,8,COMPLETED,351.78,317.43,True,False,False,False,False,False,True,True,True,True,REGION_1,REGION_6,86.7,10,0.75,23.35,25.66,24.78,2023-12-30,2023-12-24,2024-01-08,0
TXN_0004378,INV_0004378,BUYER_0324,SELLER_01428,Chilli,spice,372.9,57.1,21292.8,2023-12-24,2023-12-26,2023-12-31,2024-02-18,PAID,21292.8,0,49,COMPLETED,372.9,366.53,True,False,False,False,False,True,False,True,True,True,REGION_0,REGION_0,193.7,90,0.35,54.83,62.81,61.24,2023-12-28,2023-12-24,2024-02-18,1
TXN_0005015,INV_0005015,BUYER_0197,SELLER_00160,Chilli,spice,498.65,32.63,16272.81,2023-12-24,2023-12-26,2023-12-31,2024-01-14,PAID,16272.81,0,14,COMPLETED,498.65,495.15,True,False,False,False,False,True,True,True,True,True,REGION_5,REGION_10,26.7,90,0.35,30.89,35.9,32.94,2023-12-30,2023-12-24,2024-01-14,0
TXN_0001127,INV_0001127,BUYER_0222,SELLER_01239,Mango,fruit,559.29,57.74,32293.91,2023-12-24,2023-12-25,2023-12-31,2024-02-25,PAID,32293.91,0,56,COMPLETED,559.29,551.79,True,False,False,False,False,True,False,True,True,True,REGION_6,REGION_1,171.2,12,0.8,60.01,63.52,59.59,2023-12-30,2023-12-24,2024-02-25,1
TXN_0004710,INV_0004710,BUYER_0009,SELLER_00070,Wheat,grain,311.38,54.24,16890.44,2023-12-24,2023-12-26,2023-12-31,2024-01-03,PAID,16890.44,0,3,COMPLETED,311.38,291.54,True,False,False,False,False,False,True,True,True,True,REGION_9,REGION_10,54.9,180,0.15,52.0,59.67,49.16,2023-12-31,2023-12-24,2024-01-03,0
TXN_0003306,INV_0003306,BUYER_0176,SELLER_01186,Wheat,grain,685.99,54.97,37710.33,2023-12-25,2023-12-27,2024-01-01,2024-01-09,PAID,37710.33,0,8,COMPLETED,685.99,629.08,True,False,False,False,False,True,True,True,True,True,REGION_8,REGION_1,53.7,180,0.15,52.21,60.47,63.76,2023-12-28,2023-12-25,2024-01-09,0
TXN_0001598,INV_0001598,BUYER_0123,SELLER_00108,Chilli,spice,576.59,30.43,17545.11,2023-12-25,2023-12-26,2024-01-01,2024-01-10,PAID,17545.11,0,9,COMPLETED,576.59,563.19,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_11,172.2,90,0.35,28.8,33.47,36.84,2023-12-30,2023-12-25,2024-01-10,0
TXN_0000040,INV_0000040,BUYER_0024,SELLER_01584,Mango,fruit,547.02,59.71,32661.65,2023-12-25,2023-12-25,2024-01-01,2024-01-21,PAID,32661.65,0,20,COMPLETED,547.02,522.45,True,False,False,False,False,False,True,True,True,True,REGION_0,REGION_6,327.5,12,0.8,58.73,65.68,59.67,2023-12-30,2023-12-25,2024-01-21,0
TXN_0000105,INV_0000105,BUYER_0036,SELLER_01252,Rice,grain,124.33,65.58,8153.77,2023-12-25,2023-12-25,2024-01-01,2024-01-03,PAID,8153.77,0,2,COMPLETED,124.33,114.29,True,False,False,False,False,True,True,True,True,True,REGION_0,REGION_1,46.2,150,0.2,70.36,72.14,71.17,2023-12-29,2023-12-25,2024-01-03,0
TXN_0001675,INV_0001675,BUYER_0360,SELLER_00260,Wheat,grain,881.81,64.84,57179.38,2023-12-25,2023-12-25,2024-01-01,2024-01-11,PAID,57179.38,0,10,COMPLETED,881.81,878.49,True,False,False,False,False,True,True,True,True,True,REGION_0,REGION_10,43.2,180,0.15,63.02,71.33,68.77,2023-12-30,2023-12-25,2024-01-11,0
TXN_0005701,INV_0005701,BUYER_0357,SELLER_00817,Wheat,grain,211.73,57.6,12195.36,2023-12-25,2023-12-25,2024-01-01,2024-01-09,PAID,12195.36,0,8,COMPLETED,211.73,209.18,True,False,False,False,False,True,False,True,False,True,REGION_9,REGION_6,126.7,180,0.15,59.24,63.36,72.9,2023-12-31,2023-12-25,2024-01-09,0
TXN_0001592,INV_0001592,BUYER_0245,SELLER_01113,Tomato,vegetable,445.14,43.86,19523.15,2023-12-25,2023-12-26,2024-01-01,2024-02-27,PAID,19523.15,0,57,COMPLETED,445.14,404.82,True,False,False,False,False,True,False,True,True,True,REGION_5,REGION_8,23.1,8,0.9,42.55,48.24,49.46,2023-12-28,2023-12-25,2024-02-27,1
TXN_0003797,INV_0003797,BUYER_0385,SELLER_00679,Wheat,grain,723.05,14.17,10244.19,2023-12-25,2023-12-25,2024-01-01,2024-01-21,PAID,10244.19,0,20,COMPLETED,723.05,659.55,True,False,False,False,False,True,True,True,True,True,REGION_1,REGION_1,143.6,180,0.15,13.97,15.58,16.7,2023-12-30,2023-12-25,2024-01-21,0
TXN_0004443,INV_0004443,BUYER_0255,SELLER_00306,Mango,fruit,762.43,34.37,26205.21,2023-12-25,2023-12-25,2024-01-01,2024-03-04,PAID,26205.21,0,63,COMPLETED,762.43,710.48,True,False,False,False,False,True,False,True,False,True,REGION_3,REGION_2,183.8,12,0.8,35.04,37.81,37.78,2023-12-27,2023-12-25,2024-03-04,1
TXN_0002449,INV_0002449,BUYER_0024,SELLER_01545,Chilli,spice,2055.93,61.05,125515.52,2023-12-26,2023-12-28,2024-01-02,2024-02-24,PAID,125515.52,0,53,COMPLETED,2055.93,2017.5,True,False,False,False,False,True,False,True,True,True,REGION_0,REGION_2,167.1,90,0.35,57.7,67.16,60.62,2023-12-30,2023-12-26,2024-02-24,1
TXN_0002915,INV_0002915,BUYER_0112,SELLER_01404,Onion,vegetable,263.39,27.22,7169.86,2023-12-26,2023-12-28,2024-01-02,2024-01-05,PAID,7169.86,0,3,COMPLETED,263.39,255.88,False,True,False,False,False,True,True,True,True,True,REGION_4,REGION_8,49.0,45,0.45,25.62,29.94,31.71,2024-01-01,2023-12-26,2024-01-05,0
TXN_0002943,INV_0002943,BUYER_0389,SELLER_01226,Banana,fruit,1081.85,44.47,48106.04,2023-12-26,2023-12-27,2024-01-02,2024-01-17,PAID,48106.04,0,15,COMPLETED,1081.85,976.13,True,False,False,False,False,True,False,False,True,False,REGION_5,REGION_6,54.2,10,0.75,45.14,48.91,45.71,2024-01-01,2023-12-26,2024-01-17,0
TXN_0005760,INV_0005760,BUYER_0296,SELLER_00597,Potato,vegetable,975.27,55.84,54461.02,2023-12-26,2023-12-28,2024-01-02,2024-01-17,PAID,54461.02,0,15,COMPLETED,975.27,900.36,True,False,False,False,False,True,True,True,True,True,REGION_8,REGION_0,52.8,50,0.4,53.55,61.43,67.63,2023-12-30,2023-12-26,2024-01-17,0
TXN_0002253,INV_0002253,BUYER_0240,SELLER_00211,Banana,fruit,570.96,20.73,11838.34,2023-12-26,2023-12-27,2024-01-02,2024-02-05,PAID,11838.34,0,34,COMPLETED,570.96,549.48,False,True,True,False,False,True,True,True,True,True,REGION_0,REGION_2,55.6,10,0.75,21.74,22.81,22.93,2023-12-29,2023-12-26,2024-02-05,1
TXN_0004482,INV_0004482,BUYER_0072,SELLER_01031,Wheat,grain,375.32,14.73,5528.18,2023-12-26,2023-12-28,2024-01-02,2024-01-29,PAID,5528.18,0,27,COMPLETED,375.32,372.54,True,False,False,False,False,True,True,True,True,True,REGION_0,REGION_3,18.2,180,0.15,15.47,16.2,17.39,2024-01-01,2023-12-26,2024-01-29,0
TXN_0003232,INV_0003232,BUYER_0126,SELLER_01578,Banana,fruit,782.95,33.57,26284.16,2023-12-26,2023-12-26,2024-01-02,2024-01-08,PAID,26284.16,0,6,COMPLETED,782.95,713.22,True,False,False,False,False,False,True,True,False,True,REGION_6,REGION_3,70.3,10,0.75,34.41,36.93,36.04,2023-12-29,2023-12-26,2024-01-08,0
TXN_0002759,INV_0002759,BUYER_0067,SELLER_00877,Tomato,vegetable,908.27,34.46,31296.29,2023-12-27,2023-12-29,2024-01-03,2024-01-18,PAID,31296.29,0,15,COMPLETED,908.27,855.55,True,False,False,False,False,False,True,True,True,True,REGION_7,REGION_5,58.4,8,0.9,34.47,37.9,38.32,2023-12-31,2023-12-27,2024-01-18,0
TXN_0001055,INV_0001055,BUYER_0007,SELLER_01336,Banana,fruit,251.99,51.41,12955.63,2023-12-27,2023-12-28,2024-01-03,2024-01-21,PAID,12955.63,0,18,COMPLETED,251.99,232.99,True,False,False,False,False,True,False,True,True,True,REGION_7,REGION_11,36.9,10,0.75,50.35,56.55,50.06,2024-01-02,2023-12-27,2024-01-21,0
TXN_0002422,INV_0002422,BUYER_0220,SELLER_01499,Banana,fruit,284.18,47.56,13516.75,2023-12-27,2023-12-28,2024-01-03,2024-01-04,PAID,13516.75,0,1,COMPLETED,284.18,265.49,True,False,False,False,False,True,True,True,True,False,REGION_4,REGION_5,107.5,10,0.75,50.69,52.32,60.23,2023-12-30,2023-12-27,2024-01-04,0
TXN_0000034,INV_0000034,BUYER_0215,SELLER_01400,Mango,fruit,934.12,44.41,41482.13,2023-12-27,2023-12-27,2024-01-03,2024-03-07,PAID,41482.13,0,64,COMPLETED,934.12,932.08,True,False,False,False,False,True,True,True,True,False,REGION_11,REGION_10,23.5,12,0.8,44.6,48.85,51.66,2023-12-29,2023-12-27,2024-03-07,1
TXN_0005322,INV_0005322,BUYER_0048,SELLER_01119,Mango,fruit,538.99,82.75,44602.22,2023-12-28,2023-12-30,2024-01-04,2024-01-22,PAID,44602.22,0,18,COMPLETED,538.99,521.63,True,False,False,False,False,True,True,True,True,True,REGION_0,REGION_11,42.2,12,0.8,82.52,91.03,88.58,2023-12-30,2023-12-28,2024-01-22,0
TXN_0004592,INV_0004592,BUYER_0131,SELLER_00177,Mango,fruit,1029.01,50.19,51644.16,2023-12-28,2023-12-29,2024-01-04,2024-01-09,PAID,51644.16,0,5,COMPLETED,1029.01,996.26,True,False,False,False,False,True,True,False,True,True,REGION_11,REGION_2,93.6,12,0.8,48.86,55.21,53.59,2024-01-04,2023-12-28,2024-01-09,0
TXN_0005087,INV_0005087,BUYER_0032,SELLER_00391,Wheat,grain,251.83,63.31,15943.16,2023-12-28,2023-12-28,2024-01-04,2024-01-06,PAID,15943.16,0,2,COMPLETED,251.83,228.09,True,False,False,False,False,False,True,True,True,True,REGION_8,REGION_3,250.9,180,0.15,64.74,69.64,66.92,2024-01-03,2023-12-28,2024-01-06,0
TXN_0002269,INV_0002269,BUYER_0201,SELLER_00516,Onion,vegetable,775.02,29.58,22927.54,2023-12-28,2023-12-30,2024-01-04,2024-01-20,PAID,22927.54,0,16,COMPLETED,775.02,730.01,True,False,False,False,False,False,True,True,False,True,REGION_9,REGION_4,104.2,45,0.45,29.77,32.54,34.59,2023-12-30,2023-12-28,2024-01-20,0
TXN_0000064,INV_0000064,BUYER_0205,SELLER_00359,Chilli,spice,117.6,41.14,4838.07,2023-12-28,2023-12-30,2024-01-04,2024-01-13,PAID,4838.07,0,9,COMPLETED,117.6,109.43,True,False,False,False,False,True,True,True,True,True,REGION_1,REGION_10,36.3,90,0.35,41.11,45.26,47.31,2023-12-30,2023-12-28,2024-01-13,0
